,name,ensg,type
47261,HS3ST2,ENSG00000122254,protein_coding
47303,RBBP6,ENSG00000122257,protein_coding
46954,ZC3H7A,ENSG00000122299,protein_coding
46940,PRM2,ENSG00000122304,protein_coding
21309,SERAC1,ENSG00000122335,protein_coding
36520,ANXA11,ENSG00000122359,protein_coding
36593,LDB3,ENSG00000122367,protein_coding
36592,OPN4,ENSG00000122375,protein_coding
36614,SHLD2,ENSG00000122376,protein_coding
36531,PRXL2A,ENSG00000122378,protein_coding
46732,ZNF205,ENSG00000122386,protein_coding
46759,NAA60,ENSG00000122390,protein_coding
2297,RPL5,ENSG00000122406,protein_coding
2181,ODF2L,ENSG00000122417,protein_coding
2087,PTGFR,ENSG00000122420,protein_coding
2149,SPATA1,ENSG00000122432,protein_coding
2420,TRMT13,ENSG00000122435,protein_coding
2421,LRRC39,ENSG00000122477,protein_coding
2361,RWDD3,ENSG00000122481,protein_coding
2264,ZNF644,ENSG00000122482,protein_coding
2311,CCDC18,ENSG00000122483,protein_coding
2287,RPAP2,ENSG00000122484,protein_coding
53281,PQLC1,ENSG00000122490,protein_coding
22134,BBS9,ENSG00000122507,protein_coding
21680,PMS2,ENSG00000122512,protein_coding
22342,ZMIZ2,ENSG00000122515,protein_coding
21677,OCM,ENSG00000122543,protein_coding
22168,SEPT7,ENSG00000122545,protein_coding
22181,EEPD1,ENSG00000122547,protein_coding
21906,KLHL7,ENSG00000122550,protein_coding
22163,HERPUD2,ENSG00000122557,protein_coding
21964,CBX3,ENSG00000122565,protein_coding
21963,HNRNPA2B1,ENSG00000122566,protein_coding
22060,WIPF3,ENSG00000122574,protein_coding
21749,NXPH1,ENSG00000122584,protein_coding
21934,NPY,ENSG00000122585,protein_coding
21904,FAM126A,ENSG00000122591,protein_coding
21996,HOXA7,ENSG00000122592,protein_coding
22275,INHBA,ENSG00000122641,protein_coding
22127,FKBP9,ENSG00000122642,protein_coding
22129,NT5C3A,ENSG00000122643,protein_coding
21788,ARL4A,ENSG00000122644,protein_coding
21678,CCZ1,ENSG00000122674,protein_coding
22321,POLM,ENSG00000122678,protein_coding
22361,RAMP3,ENSG00000122679,protein_coding
21607,MRM2,ENSG00000122687,protein_coding
21851,TWIST1,ENSG00000122691,protein_coding
29888,SMU1,ENSG00000122692,protein_coding
30049,GLIPR2,ENSG00000122694,protein_coding
30094,SLC25A51,ENSG00000122696,protein_coding
30051,CLTA,ENSG00000122705,protein_coding
30047,RECK,ENSG00000122707,protein_coding
29892,SPINK4,ENSG00000122711,protein_coding
29873,TAF1L,ENSG00000122728,protein_coding
29867,ACO1,ENSG00000122729,protein_coding
29979,PHF24,ENSG00000122733,protein_coding
29953,DNAI1,ENSG00000122735,protein_coding
30091,DCAF10,ENSG00000122741,protein_coding
29958,CNTFR,ENSG00000122756,protein_coding
24037,KIAA1549,ENSG00000122778,protein_coding
24028,TRIM24,ENSG00000122779,protein_coding
23971,CYREN,ENSG00000122783,protein_coding
23968,CALD1,ENSG00000122786,protein_coding
24015,AKR1D1,ENSG00000122787,protein_coding
25314,NUDT10,ENSG00000122824,protein_coding
36488,SFTPA1,ENSG00000122852,protein_coding
36258,NEUROG3,ENSG00000122859,protein_coding
36391,PLAU,ENSG00000122861,protein_coding
36243,SRGN,ENSG00000122862,protein_coding
36306,CHST3,ENSG00000122863,protein_coding
36117,BICC1,ENSG00000122870,protein_coding
36112,CISD1,ENSG00000122873,protein_coding
36160,EGR2,ENSG00000122877,protein_coding
36344,ECD,ENSG00000122882,protein_coding
36336,P4HA1,ENSG00000122884,protein_coding
36221,SLC25A16,ENSG00000122912,protein_coding
36102,ZWINT,ENSG00000122952,protein_coding
36245,VPS26A,ENSG00000122958,protein_coding
39988,RBM19,ENSG00000122965,protein_coding
40095,CIT,ENSG00000122966,protein_coding
39892,IFT81,ENSG00000122970,protein_coding
40145,ACADS,ENSG00000122971,protein_coding
39909,HVCN1,ENSG00000122986,protein_coding
39971,DDX54,ENSG00000123064,protein_coding
40024,MED13L,ENSG00000123066,protein_coding
1603,CDKN2C,ENSG00000123080,protein_coding
1610,RNF11,ENSG00000123091,protein_coding
38158,RASSF8,ENSG00000123094,protein_coding
38159,BHLHE41,ENSG00000123095,protein_coding
38160,SSPN,ENSG00000123096,protein_coding
38168,ITPR2,ENSG00000123104,protein_coding
38208,CCDC91,ENSG00000123106,protein_coding
28585,NECAB1,ENSG00000123119,protein_coding
28541,WWP1,ENSG00000123124,protein_coding
24844,ACOT9,ENSG00000123130,protein_coding
24843,PRDX4,ENSG00000123131,protein_coding
55553,DDX39A,ENSG00000123136,protein_coding
55554,PKN1,ENSG00000123143,protein_coding
55466,TRIR,ENSG00000123144,protein_coding
55551,ADGRE5,ENSG00000123146,protein_coding
55454,WDR83,ENSG00000123154,protein_coding
55557,GIPC1,ENSG00000123159,protein_coding
26403,ACTRT1,ENSG00000123165,protein_coding
41218,CCDC70,ENSG00000123171,protein_coding
41169,SPRYD7,ENSG00000123178,protein_coding
41163,EBPL,ENSG00000123179,protein_coding
41221,ATP7B,ENSG00000123191,protein_coding
41092,ZC3H13,ENSG00000123200,protein_coding
16436,NLN,ENSG00000123213,protein_coding
16429,CENPK,ENSG00000123219,protein_coding
35372,OPTN,ENSG00000123240,protein_coding
35301,ITIH5,ENSG00000123243,protein_coding
38638,ATF1,ENSG00000123268,protein_coding
39033,TSFM,ENSG00000123297,protein_coding
38854,NEUROD4,ENSG00000123307,protein_coding
39004,ARHGAP9,ENSG00000123329,protein_coding
38842,NCKAP1L,ENSG00000123338,protein_coding
38905,MMP19,ENSG00000123342,protein_coding
38763,PFDN5,ENSG00000123349,protein_coding
38586,SPATS2,ENSG00000123352,protein_coding
38902,ORMDL2,ENSG00000123353,protein_coding
38682,NR4A1,ENSG00000123358,protein_coding
38844,PDE1B,ENSG00000123360,protein_coding
38792,HOXC13,ENSG00000123364,protein_coding
38912,CDK2,ENSG00000123374,protein_coding
38988,LRP1,ENSG00000123384,protein_coding
38799,HOXC11,ENSG00000123388,protein_coding
38684,ATG101,ENSG00000123395,protein_coding
38830,NFE2,ENSG00000123405,protein_coding
38793,HOXC12,ENSG00000123407,protein_coding
38917,IKZF4,ENSG00000123411,protein_coding
38819,SMUG1,ENSG00000123415,protein_coding
38574,TUBA1B,ENSG00000123416,protein_coding
39031,EEF1AKMT3,ENSG00000123427,protein_coding
32874,KBTBD4,ENSG00000123444,protein_coding
31598,SARDH,ENSG00000123453,protein_coding
31596,DBH,ENSG00000123454,protein_coding
1524,ATPAF1,ENSG00000123472,protein_coding
1548,STIL,ENSG00000123473,protein_coding
9482,HJURP,ENSG00000123485,protein_coding
26206,IL13RA2,ENSG00000123496,protein_coding
20685,COL10A1,ENSG00000123500,protein_coding
20611,AMD1,ENSG00000123505,protein_coding
20431,NDUFAF4,ENSG00000123545,protein_coding
20451,USP45,ENSG00000123552,protein_coding
26060,PLP1,ENSG00000123560,protein_coding
26085,SERPINA7,ENSG00000123561,protein_coding
26056,MORF4L2,ENSG00000123562,protein_coding
26070,H2BFWT,ENSG00000123569,protein_coding
26061,RAB9B,ENSG00000123570,protein_coding
26084,NRK,ENSG00000123572,protein_coding
26076,FAM199X,ENSG00000123575,protein_coding
26077,ESX1,ENSG00000123576,protein_coding
26762,MAGEA9,ENSG00000123584,protein_coding
24707,ATXN3L,ENSG00000123594,protein_coding
24716,RAB9A,ENSG00000123595,protein_coding
8371,METTL8,ENSG00000123600,protein_coding
8303,TTC21B,ENSG00000123607,protein_coding
8122,NMI,ENSG00000123609,protein_coding
8123,TNFAIP6,ENSG00000123610,protein_coding
8192,ACVR1C,ENSG00000123612,protein_coding
8224,BAZ2B,ENSG00000123636,protein_coding
17925,SLC36A1,ENSG00000123643,protein_coding
4656,LPGAT1,ENSG00000123684,protein_coding
4688,BATF3,ENSG00000123685,protein_coding
4613,G0S2,ENSG00000123689,protein_coding
51579,KCNJ2,ENSG00000123700,protein_coding
26471,RAP2C,ENSG00000123728,protein_coding
14597,EXOSC9,ENSG00000123737,protein_coding
14424,PLA2G12A,ENSG00000123739,protein_coding
56583,B9D2,ENSG00000123810,protein_coding
56542,COQ8B,ENSG00000123815,protein_coding
4560,PFKFB2,ENSG00000123836,protein_coding
4563,C4BPA,ENSG00000123838,protein_coding
4562,C4BPB,ENSG00000123843,protein_coding
34191,RAB38,ENSG00000123892,protein_coding
34336,GPR83,ENSG00000123901,protein_coding
29263,AGO2,ENSG00000123908,protein_coding
12934,MXD4,ENSG00000123933,protein_coding
30691,CKS2,ENSG00000123975,protein_coding
9328,DAW1,ENSG00000123977,protein_coding
9265,ACSL3,ENSG00000123983,protein_coding
9217,CHPF,ENSG00000123989,protein_coding
9205,DNPEP,ENSG00000123992,protein_coding
9223,INHA,ENSG00000123999,protein_coding
9261,MOGAT1,ENSG00000124003,protein_coding
9221,OBSL1,ENSG00000124006,protein_coding
9284,FAM124B,ENSG00000124019,protein_coding
48349,SLC12A4,ENSG00000124067,protein_coding
48331,ENKD1,ENSG00000124074,protein_coding
54494,MC3R,ENSG00000124089,protein_coding
54503,GCNT7,ENSG00000124091,protein_coding
54534,CTCFL,ENSG00000124092,protein_coding
54497,FAM210B,ENSG00000124098,protein_coding
54249,PI3,ENSG00000124102,protein_coding
54504,FAM209A,ENSG00000124103,protein_coding
54294,SNX21,ENSG00000124104,protein_coding
54254,SLPI,ENSG00000124107,protein_coding
54288,WFDC3,ENSG00000124116,protein_coding
54226,TTPAL,ENSG00000124120,protein_coding
54371,PREX1,ENSG00000124126,protein_coding
54245,KCNS1,ENSG00000124134,protein_coding
54310,SLC12A5,ENSG00000124140,protein_coding
54131,ARHGAP40,ENSG00000124143,protein_coding
54257,SDC4,ENSG00000124145,protein_coding
54346,NCOA3,ENSG00000124151,protein_coding
54264,PIGT,ENSG00000124155,protein_coding
54251,SEMG2,ENSG00000124157,protein_coding
54255,MATN4,ENSG00000124159,protein_coding
54311,NCOA5,ENSG00000124160,protein_coding
54549,VAPB,ENSG00000124164,protein_coding
54428,PARD6B,ENSG00000124171,protein_coding
54577,ATP5F1E,ENSG00000124172,protein_coding
54172,CHD6,ENSG00000124177,protein_coding
54162,PLCG1,ENSG00000124181,protein_coding
54209,TOX2,ENSG00000124191,protein_coding
54194,SRSF6,ENSG00000124193,protein_coding
54215,GDAP1L1,ENSG00000124194,protein_coding
54206,GTSF1L,ENSG00000124196,protein_coding
54374,ARFGEF2,ENSG00000124198,protein_coding
54381,ZNFX1,ENSG00000124201,protein_coding
54580,ZNF831,ENSG00000124203,protein_coding
54581,EDN3,ENSG00000124205,protein_coding
54377,CSE1L,ENSG00000124207,protein_coding
54407,TMEM189-UBE2V1,ENSG00000124208,protein_coding
54548,RAB22A,ENSG00000124209,protein_coding
54391,PTGIS,ENSG00000124212,protein_coding
54378,STAU1,ENSG00000124214,protein_coding
54594,CDH26,ENSG00000124215,protein_coding
54404,SNAI1,ENSG00000124216,protein_coding
54435,MOCS3,ENSG00000124217,protein_coding
54554,STX16,ENSG00000124222,protein_coding
54538,PMEPA1,ENSG00000124225,protein_coding
54401,RNF114,ENSG00000124226,protein_coding
54546,ANKRD60,ENSG00000124227,protein_coding
54380,DDX27,ENSG00000124228,protein_coding
54256,RBPJL,ENSG00000124232,protein_coding
54250,SEMG1,ENSG00000124233,protein_coding
54545,C20orf85,ENSG00000124237,protein_coding
54429,BCAS4,ENSG00000124243,protein_coding
54234,KCNK15,ENSG00000124249,protein_coding
54261,TP53TG5,ENSG00000124251,protein_coding
54535,PCK1,ENSG00000124253,protein_coding
54537,ZBP1,ENSG00000124256,protein_coding
54300,NEURL2,ENSG00000124257,protein_coding
26807,MAGEA10,ENSG00000124260,protein_coding
15657,MTRR,ENSG00000124275,protein_coding
15658,FASTKD3,ENSG00000124279,protein_coding
56178,PEPD,ENSG00000124299,protein_coding
56181,CHST8,ENSG00000124302,protein_coding
25392,IQSEC2,ENSG00000124313,protein_coding
26973,VAMP7,ENSG00000124333,protein_coding
26976,IL9R,ENSG00000124334,protein_coding
24593,XG,ENSG00000124343,protein_coding
6709,STAMBP,ENSG00000124356,protein_coding
6664,NAGK,ENSG00000124357,protein_coding
6666,MCEE,ENSG00000124370,protein_coding
6670,PAIP2B,ENSG00000124374,protein_coding
6620,SNRNP27,ENSG00000124380,protein_coding
6668,MPHOSPH10,ENSG00000124383,protein_coding
48911,IL17C,ENSG00000124391,protein_coding
13501,ATP8A1,ENSG00000124406,protein_coding
49865,USP22,ENSG00000124422,protein_coding
25828,POF1B,ENSG00000124429,protein_coding
56846,HIF3A,ENSG00000124440,protein_coding
56692,ZNF576,ENSG00000124444,protein_coding
56699,IRGC,ENSG00000124449,protein_coding
56710,ZNF45,ENSG00000124459,protein_coding
56682,LYPD3,ENSG00000124466,protein_coding
56657,PSG8,ENSG00000124467,protein_coding
56652,CEACAM8,ENSG00000124469,protein_coding
25084,NDP,ENSG00000124479,protein_coding
25049,USP9X,ENSG00000124486,protein_coding
19868,CRISP2,ENSG00000124490,protein_coding
18616,F13A1,ENSG00000124491,protein_coding
19504,GRM4,ENSG00000124493,protein_coding
19714,TRERF1,ENSG00000124496,protein_coding
19515,PACSIN1,ENSG00000124507,protein_coding
18972,BTN2A2,ENSG00000124508,protein_coding
18739,SIRT5,ENSG00000124523,protein_coding
18874,MRS2,ENSG00000124532,protein_coding
18532,WRNIP1,ENSG00000124535,protein_coding
19735,RRP36,ENSG00000124541,protein_coding
18978,BTN1A1,ENSG00000124557,protein_coding
19525,SNRPC,ENSG00000124562,protein_coding
18918,SLC17A3,ENSG00000124564,protein_coding
18917,SLC17A1,ENSG00000124568,protein_coding
18539,SERPINB6,ENSG00000124570,protein_coding
19766,XPO5,ENSG00000124571,protein_coding
19757,ABCC10,ENSG00000124574,protein_coding
18960,HIST1H1D,ENSG00000124575,protein_coding
19731,PEX6,ENSG00000124587,protein_coding
18541,NQO2,ENSG00000124588,protein_coding
19693,AL365205.1,ENSG00000124593,protein_coding
19660,OARD1,ENSG00000124596,protein_coding
19659,UNC5CL,ENSG00000124602,protein_coding
19800,AARS2,ENSG00000124608,protein_coding
18927,HIST1H1A,ENSG00000124610,protein_coding
19011,ZNF391,ENSG00000124613,protein_coding
19514,RPS10,ENSG00000124614,protein_coding
19647,MOCS1,ENSG00000124615,protein_coding
18999,HIST1H2BJ,ENSG00000124635,protein_coding
19700,MED20,ENSG00000124641,protein_coding
19050,OR2B6,ENSG00000124657,protein_coding
19720,TBCC,ENSG00000124659,protein_coding
19516,SPDEF,ENSG00000124664,protein_coding
19534,TCP11,ENSG00000124678,protein_coding
19772,MAD2L1BP,ENSG00000124688,protein_coding
19662,APOBEC2,ENSG00000124701,protein_coding
19734,KLHDC3,ENSG00000124702,protein_coding
19730,GNMT,ENSG00000124713,protein_coding
19627,DNAH8,ENSG00000124721,protein_coding
19675,TREM1,ENSG00000124731,protein_coding
19733,MEA1,ENSG00000124733,protein_coding
19950,KLHL31,ENSG00000124743,protein_coding
19976,COL21A1,ENSG00000124749,protein_coding
19584,CDKN1A,ENSG00000124762,protein_coding
18849,SOX4,ENSG00000124766,protein_coding
19625,GLO1,ENSG00000124767,protein_coding
19588,CPNE5,ENSG00000124772,protein_coding
19638,KCNK17,ENSG00000124780,protein_coding
18634,RREB1,ENSG00000124782,protein_coding
18639,SSR1,ENSG00000124783,protein_coding
18645,RIOK1,ENSG00000124784,protein_coding
18615,NRN1,ENSG00000124785,protein_coding
18664,SLC35B3,ENSG00000124786,protein_coding
18598,RPP40,ENSG00000124787,protein_coding
18784,ATXN1,ENSG00000124788,protein_coding
18799,NUP153,ENSG00000124789,protein_coding
18809,DEK,ENSG00000124795,protein_coding
18660,EEF1E1,ENSG00000124802,protein_coding
19874,CRISP1,ENSG00000124812,protein_coding
19813,RUNX2,ENSG00000124813,protein_coding
19848,OPN5,ENSG00000124818,protein_coding
18698,GCM2,ENSG00000124827,protein_coding
9538,LRRFIP1,ENSG00000124831,protein_coding
9535,RAB17,ENSG00000124839,protein_coding
13931,CXCL6,ENSG00000124875,protein_coding
13950,EREG,ENSG00000124882,protein_coding
33022,TRIM51,ENSG00000124900,protein_coding
33315,MYRF,ENSG00000124920,protein_coding
33338,SCGB1D2,ENSG00000124935,protein_coding
33336,SCGB2A1,ENSG00000124939,protein_coding
33348,AHNAK,ENSG00000124942,protein_coding
9785,EMC3,ENSG00000125037,protein_coding
9743,SSUH2,ENSG00000125046,protein_coding
38562,WNT1,ENSG00000125084,protein_coding
13059,SH3TC1,ENSG00000125089,protein_coding
48181,CNOT1,ENSG00000125107,protein_coding
48301,LRRC29,ENSG00000125122,protein_coding
48087,BBS2,ENSG00000125124,protein_coding
48102,MT1G,ENSG00000125144,protein_coding
48090,MT2A,ENSG00000125148,protein_coding
48288,C16orf70,ENSG00000125149,protein_coding
48189,GOT2,ENSG00000125166,protein_coding
48141,DOK4,ENSG00000125170,protein_coding
40405,PIWIL1,ENSG00000125207,protein_coding
41695,GPR18,ENSG00000125245,protein_coding
41708,CLYBL,ENSG00000125246,protein_coding
41730,TMTC4,ENSG00000125247,protein_coding
41658,RAP2A,ENSG00000125249,protein_coding
41765,SLC10A2,ENSG00000125255,protein_coding
41629,ABCC4,ENSG00000125257,protein_coding
41784,EFNB2,ENSG00000125266,protein_coding
41623,SOX21,ENSG00000125285,protein_coding
41701,TM9SF2,ENSG00000125304,protein_coding
50780,C17orf53,ENSG00000125319,protein_coding
21479,KIF25,ENSG00000125337,protein_coding
17388,IRF1,ENSG00000125347,protein_coding
26288,UPF3B,ENSG00000125351,protein_coding
26289,RNF113A,ENSG00000125352,protein_coding
26281,SEPT6,ENSG00000125354,protein_coding
26305,TMEM255A,ENSG00000125355,protein_coding
26290,NDUFA1,ENSG00000125356,protein_coding
24683,AMELX,ENSG00000125363,protein_coding
42751,DMAC2L,ENSG00000125375,protein_coding
42837,BMP4,ENSG00000125378,protein_coding
42810,PTGER2,ENSG00000125384,protein_coding
12944,FAM193A,ENSG00000125386,protein_coding
12954,GRK4,ENSG00000125388,protein_coding
51595,SOX9,ENSG00000125398,protein_coding
49540,TEKT3,ENSG00000125409,protein_coding
49460,MYH2,ENSG00000125414,protein_coding
49520,HS3ST3B1,ENSG00000125430,protein_coding
49403,SLC25A35,ENSG00000125434,protein_coding
51684,MRPS7,ENSG00000125445,protein_coding
51683,GGA3,ENSG00000125447,protein_coding
51674,ARMC7,ENSG00000125449,protein_coding
51682,NUP85,ENSG00000125450,protein_coding
51687,SLC25A19,ENSG00000125454,protein_coding
51685,MIF4GD,ENSG00000125457,protein_coding
51675,NT5C,ENSG00000125458,protein_coding
3430,MSTO1,ENSG00000125459,protein_coding
3473,C1orf61,ENSG00000125462,protein_coding
31548,TTF1,ENSG00000125482,protein_coding
31553,GTF3C4,ENSG00000125484,protein_coding
31552,DDX31,ENSG00000125485,protein_coding
31551,BARHL1,ENSG00000125492,protein_coding
57464,KIR2DL1,ENSG00000125498,protein_coding
57483,PPP1R12C,ENSG00000125503,protein_coding
57406,MBOAT7,ENSG00000125505,protein_coding
54697,SRMS,ENSG00000125508,protein_coding
54741,OPRL1,ENSG00000125510,protein_coding
54713,SLC2A4RG,ENSG00000125520,protein_coding
54745,NPBWR2,ENSG00000125522,protein_coding
54699,FNDC11,ENSG00000125531,protein_coding
54666,BHLHE23,ENSG00000125533,protein_coding
54695,PPDPF,ENSG00000125534,protein_coding
7556,IL1B,ENSG00000125538,protein_coding
6967,PLGLB2,ENSG00000125551,protein_coding
7559,IL37,ENSG00000125571,protein_coding
7546,CHCHD5,ENSG00000125611,protein_coding
7573,PAX8,ENSG00000125618,protein_coding
7636,INSIG2,ENSG00000125629,protein_coding
7544,POLR1B,ENSG00000125630,protein_coding
7630,CCDC93,ENSG00000125633,protein_coding
7570,PSD4,ENSG00000125637,protein_coding
55105,SLC25A23,ENSG00000125648,protein_coding
55096,PSPN,ENSG00000125650,protein_coding
55097,GTF2F1,ENSG00000125651,protein_coding
55095,ALKBH7,ENSG00000125652,protein_coding
55094,CLPP,ENSG00000125656,protein_coding
55112,TNFSF9,ENSG00000125657,protein_coding
26357,GRIA3,ENSG00000125675,protein_coding
26361,THOC2,ENSG00000125676,protein_coding
50477,MED1,ENSG00000125686,protein_coding
50449,RPL23,ENSG00000125691,protein_coding
51406,AC046185.1,ENSG00000125695,protein_coding
1846,ATG4C,ENSG00000125703,protein_coding
55116,CD70,ENSG00000125726,protein_coding
55119,C3,ENSG00000125730,protein_coding
55125,SH2D3A,ENSG00000125731,protein_coding
55123,TRIP10,ENSG00000125733,protein_coding
55121,GPR108,ENSG00000125734,protein_coding
55118,TNFSF14,ENSG00000125735,protein_coding
56795,FOSB,ENSG00000125740,protein_coding
56799,OPA3,ENSG00000125741,protein_coding
56808,SNRPD2,ENSG00000125743,protein_coding
56796,RTN2,ENSG00000125744,protein_coding
56801,EML2,ENSG00000125746,protein_coding
56798,VASP,ENSG00000125753,protein_coding
56820,SYMPK,ENSG00000125755,protein_coding
53467,GPCPD1,ENSG00000125772,protein_coding
53329,SDCBP2,ENSG00000125775,protein_coding
53422,PANK2,ENSG00000125779,protein_coding
53364,TGM3,ENSG00000125780,protein_coding
53389,GNRH2,ENSG00000125787,protein_coding
53295,DEFB126,ENSG00000125788,protein_coding
53722,FOXA2,ENSG00000125798,protein_coding
53734,CD93,ENSG00000125810,protein_coding
53743,GZF1,ENSG00000125812,protein_coding
53711,PAX1,ENSG00000125813,protein_coding
53744,NAPB,ENSG00000125814,protein_coding
53753,CST8,ENSG00000125815,protein_coding
53699,NKX2-4,ENSG00000125816,protein_coding
53415,CENPB,ENSG00000125817,protein_coding
53322,PSMF1,ENSG00000125818,protein_coding
53705,NKX2-2,ENSG00000125820,protein_coding
53653,DTD1,ENSG00000125821,protein_coding
53746,CSTL1,ENSG00000125823,protein_coding
