,name,ensg,type
37280,Ccr1,ENSMUSG00000025804,protein_coding
31897,Ccdc7a,ENSMUSG00000025808,protein_coding
31896,Itgb1,ENSMUSG00000025809,protein_coding
31891,Nrp1,ENSMUSG00000025810,protein_coding
31887,Pard3,ENSMUSG00000025812,protein_coding
24918,Homer2,ENSMUSG00000025813,protein_coding
3511,Dhtkd1,ENSMUSG00000025815,protein_coding
3509,Sec61a2,ENSMUSG00000025816,protein_coding
3507,Nudt5,ENSMUSG00000025817,protein_coding
19639,Zfp282,ENSMUSG00000025821,protein_coding
19633,Pdia4,ENSMUSG00000025823,protein_coding
17762,Iscu,ENSMUSG00000025825,protein_coding
5192,Pramel6,ENSMUSG00000025838,protein_coding
5191,Pramel7,ENSMUSG00000025839,protein_coding
18529,Fam20c,ENSMUSG00000025854,protein_coding
18533,Prkar1b,ENSMUSG00000025855,protein_coding
18531,Pdgfa,ENSMUSG00000025856,protein_coding
18535,Dnaaf5,ENSMUSG00000025857,protein_coding
18538,Get4,ENSMUSG00000025858,protein_coding
7882,Xiap,ENSMUSG00000025860,protein_coding
7885,Stag2,ENSMUSG00000025862,protein_coding
41498,Cplx2,ENSMUSG00000025867,protein_coding
41508,Higd2a,ENSMUSG00000025868,protein_coding
41507,Nop16,ENSMUSG00000025869,protein_coding
41505,Arl10,ENSMUSG00000025870,protein_coding
41504,4833439L19Rik,ENSMUSG00000025871,protein_coding
41501,Thoc3,ENSMUSG00000025872,protein_coding
41510,Faf2,ENSMUSG00000025873,protein_coding
41517,Tspan17,ENSMUSG00000025875,protein_coding
41522,Unc5a,ENSMUSG00000025876,protein_coding
41523,Hk3,ENSMUSG00000025877,protein_coding
41524,Uimc1,ENSMUSG00000025878,protein_coding
53828,Smad7,ENSMUSG00000025880,protein_coding
53806,Myo5b,ENSMUSG00000025885,protein_coding
34476,Casp12,ENSMUSG00000025887,protein_coding
34474,Casp1,ENSMUSG00000025888,protein_coding
19958,Snca,ENSMUSG00000025889,protein_coding
34470,Gria4,ENSMUSG00000025892,protein_coding
34467,Kbtbd3,ENSMUSG00000025893,protein_coding
34466,Aasdhppt,ENSMUSG00000025894,protein_coding
34460,Cwf19l2,ENSMUSG00000025898,protein_coding
34457,Alkbh8,ENSMUSG00000025899,protein_coding
16,Rp1,ENSMUSG00000025900,protein_coding
19,Sox17,ENSMUSG00000025902,protein_coding
33,Lypla1,ENSMUSG00000025903,protein_coding
47,Oprk1,ENSMUSG00000025905,protein_coding
53,Rb1cc1,ENSMUSG00000025907,protein_coding
81,Sntg1,ENSMUSG00000025909,protein_coding
102,Adhfe1,ENSMUSG00000025911,protein_coding
107,Mybl1,ENSMUSG00000025912,protein_coding
110,Sgk3,ENSMUSG00000025915,protein_coding
118,Ppp1r42,ENSMUSG00000025916,protein_coding
121,Cops5,ENSMUSG00000025917,protein_coding
205,Stau2,ENSMUSG00000025920,protein_coding
202,Rdh10,ENSMUSG00000025921,protein_coding
195,Terf1,ENSMUSG00000025925,protein_coding
250,Tfap2b,ENSMUSG00000025927,protein_coding
264,Il17a,ENSMUSG00000025929,protein_coding
181,Msc,ENSMUSG00000025930,protein_coding
271,Paqr8,ENSMUSG00000025931,protein_coding
177,Eya1,ENSMUSG00000025932,protein_coding
278,Tmem14a,ENSMUSG00000025933,protein_coding
280,Gsta3,ENSMUSG00000025934,protein_coding
168,Tram1,ENSMUSG00000025935,protein_coding
169,Lactb2,ENSMUSG00000025937,protein_coding
152,Slco5a1,ENSMUSG00000025938,protein_coding
207,Ube2w,ENSMUSG00000025939,protein_coding
212,Tmem70,ENSMUSG00000025940,protein_coding
1074,Crygf,ENSMUSG00000025945,protein_coding
1065,Pth2r,ENSMUSG00000025946,protein_coding
1064,Pikfyve,ENSMUSG00000025949,protein_coding
1063,Idh1,ENSMUSG00000025950,protein_coding
1057,Crygc,ENSMUSG00000025952,protein_coding
1053,Akr1cl,ENSMUSG00000025955,protein_coding
1042,Mettl21a,ENSMUSG00000025956,protein_coding
1041,Creb1,ENSMUSG00000025958,protein_coding
1033,Klf7,ENSMUSG00000025959,protein_coding
1029,4933402D24Rik,ENSMUSG00000025961,protein_coding
1028,Fastkd2,ENSMUSG00000025962,protein_coding
1027,Mdh1b,ENSMUSG00000025963,protein_coding
1022,Adam23,ENSMUSG00000025964,protein_coding
1007,Eef1b2,ENSMUSG00000025967,protein_coding
1005,Ndufs1,ENSMUSG00000025968,protein_coding
994,Nrp2,ENSMUSG00000025969,protein_coding
867,Maip1,ENSMUSG00000025971,protein_coding
843,Boll,ENSMUSG00000025977,protein_coding
840,Rftn2,ENSMUSG00000025978,protein_coding
838,Mob4,ENSMUSG00000025979,protein_coding
834,Hspd1,ENSMUSG00000025980,protein_coding
832,Coq10b,ENSMUSG00000025981,protein_coding
830,Sf3b1,ENSMUSG00000025982,protein_coding
819,Ccdc150,ENSMUSG00000025983,protein_coding
715,Slc39a10,ENSMUSG00000025986,protein_coding
1102,Cps1,ENSMUSG00000025991,protein_coding
705,Slc40a1,ENSMUSG00000025993,protein_coding
700,Wdr75,ENSMUSG00000025995,protein_coding
1125,Ikzf2,ENSMUSG00000025997,protein_coding
1101,Lancl1,ENSMUSG00000026000,protein_coding
1094,Acadl,ENSMUSG00000026003,protein_coding
1085,Kansl1l,ENSMUSG00000026004,protein_coding
1084,Rpe,ENSMUSG00000026005,protein_coding
966,Icos,ENSMUSG00000026009,protein_coding
963,Ctla4,ENSMUSG00000026011,protein_coding
956,Cd28,ENSMUSG00000026012,protein_coding
948,Raph1,ENSMUSG00000026014,protein_coding
941,Carf,ENSMUSG00000026017,protein_coding
939,Ica1l,ENSMUSG00000026018,protein_coding
940,Wdr12,ENSMUSG00000026019,protein_coding
928,Nop58,ENSMUSG00000026020,protein_coding
924,Sumo1,ENSMUSG00000026021,protein_coding
916,Cdk15,ENSMUSG00000026023,protein_coding
915,Als2,ENSMUSG00000026024,protein_coding
905,Stradb,ENSMUSG00000026027,protein_coding
904,Trak2,ENSMUSG00000026028,protein_coding
901,Casp8,ENSMUSG00000026029,protein_coding
899,Cflar,ENSMUSG00000026031,protein_coding
892,Ndufb3,ENSMUSG00000026032,protein_coding
885,Clk1,ENSMUSG00000026034,protein_coding
886,Ppil3,ENSMUSG00000026035,protein_coding
887,Nif3l1,ENSMUSG00000026036,protein_coding
888,Orc2,ENSMUSG00000026037,protein_coding
876,Sgo2a,ENSMUSG00000026039,protein_coding
691,Col5a2,ENSMUSG00000026042,protein_coding
689,Col3a1,ENSMUSG00000026043,protein_coding
672,Kdelc1,ENSMUSG00000026047,protein_coding
674,Ercc5,ENSMUSG00000026048,protein_coding
670,Tex30,ENSMUSG00000026049,protein_coding
656,1500015O10Rik,ENSMUSG00000026051,protein_coding
411,Khdrbs2,ENSMUSG00000026058,protein_coding
618,Slc9a2,ENSMUSG00000026062,protein_coding
402,Pih1d3,ENSMUSG00000026063,protein_coding
393,Ptp4a1,ENSMUSG00000026064,protein_coding
616,Slc9a4,ENSMUSG00000026065,protein_coding
614,Il18rap,ENSMUSG00000026068,protein_coding
612,Il1rl1,ENSMUSG00000026069,protein_coding
613,Il18r1,ENSMUSG00000026070,protein_coding
608,Il1r1,ENSMUSG00000026072,protein_coding
605,Il1r2,ENSMUSG00000026073,protein_coding
603,Map4k4,ENSMUSG00000026074,protein_coding
584,Npas2,ENSMUSG00000026077,protein_coding
579,Pdcl3,ENSMUSG00000026078,protein_coding
575,Chst10,ENSMUSG00000026080,protein_coding
564,Rev1,ENSMUSG00000026082,protein_coding
563,Eif5b,ENSMUSG00000026083,protein_coding
560,Lyg1,ENSMUSG00000026085,protein_coding
557,Mrpl30,ENSMUSG00000026087,protein_coding
556,Mitd1,ENSMUSG00000026088,protein_coding
549,2010300C02Rik,ENSMUSG00000026090,protein_coding
812,Stk17b,ENSMUSG00000026094,protein_coding
805,Asnsd1,ENSMUSG00000026095,protein_coding
802,Osgepl1,ENSMUSG00000026096,protein_coding
800,Ormdl1,ENSMUSG00000026097,protein_coding
798,Pms1,ENSMUSG00000026098,protein_coding
795,Mstn,ENSMUSG00000026100,protein_coding
791,Inpp1,ENSMUSG00000026102,protein_coding
777,Gls,ENSMUSG00000026103,protein_coding
775,Stat1,ENSMUSG00000026104,protein_coding
761,Nabp1,ENSMUSG00000026107,protein_coding
751,Tmeff2,ENSMUSG00000026109,protein_coding
546,Mgat4a,ENSMUSG00000026110,protein_coding
545,Unc50,ENSMUSG00000026111,protein_coding
544,Coa5,ENSMUSG00000026112,protein_coding
541,Inpp4a,ENSMUSG00000026113,protein_coding
539,Cnga3,ENSMUSG00000026114,protein_coding
531,Tmem131,ENSMUSG00000026116,protein_coding
529,Zap70,ENSMUSG00000026117,protein_coding
520,Sema4c,ENSMUSG00000026121,protein_coding
485,Plekhb2,ENSMUSG00000026123,protein_coding
469,Cfc1,ENSMUSG00000026124,protein_coding
467,Prss39,ENSMUSG00000026125,protein_coding
464,Ptpn18,ENSMUSG00000026126,protein_coding
463,Imp4,ENSMUSG00000026127,protein_coding
447,Dst,ENSMUSG00000026131,protein_coding
434,Prim2,ENSMUSG00000026134,protein_coding
1213,Zfp142,ENSMUSG00000026135,protein_coding
323,Col19a1,ENSMUSG00000026141,protein_coding
1346,Rhbdd1,ENSMUSG00000026142,protein_coding
322,Col9a1,ENSMUSG00000026147,protein_coding
1356,Tm4sf20,ENSMUSG00000026149,protein_coding
1354,Mff,ENSMUSG00000026150,protein_coding
319,Fam135a,ENSMUSG00000026153,protein_coding
317,Sdhaf4,ENSMUSG00000026154,protein_coding
316,Smap1,ENSMUSG00000026155,protein_coding
315,B3gat2,ENSMUSG00000026156,protein_coding
312,Ogfrl1,ENSMUSG00000026158,protein_coding
1363,Agfg1,ENSMUSG00000026159,protein_coding
1234,Nhej1,ENSMUSG00000026162,protein_coding
1384,Sphkap,ENSMUSG00000026163,protein_coding
1379,Ccl20,ENSMUSG00000026166,protein_coding
1224,Wnt10a,ENSMUSG00000026167,protein_coding
1219,Cyp27a1,ENSMUSG00000026170,protein_coding
1216,Rnf25,ENSMUSG00000026171,protein_coding
1215,Bcs1l,ENSMUSG00000026172,protein_coding
1212,Plcd4,ENSMUSG00000026173,protein_coding
1211,Cnot9,ENSMUSG00000026174,protein_coding
1208,Vil1,ENSMUSG00000026175,protein_coding
1206,Ctdsp1,ENSMUSG00000026176,protein_coding
1205,Slc11a1,ENSMUSG00000026177,protein_coding
1199,Pnkd,ENSMUSG00000026179,protein_coding
1191,Cxcr2,ENSMUSG00000026180,protein_coding
47412,Ppm1f,ENSMUSG00000026181,protein_coding
1175,Tnp1,ENSMUSG00000026182,protein_coding
1173,Igfbp5,ENSMUSG00000026185,protein_coding
1163,Xrcc5,ENSMUSG00000026187,protein_coding
1162,Tmem169,ENSMUSG00000026188,protein_coding
1161,Pecr,ENSMUSG00000026189,protein_coding
1142,Atic,ENSMUSG00000026192,protein_coding
1143,Fn1,ENSMUSG00000026193,protein_coding
1137,Bard1,ENSMUSG00000026196,protein_coding
1238,Zfand2b,ENSMUSG00000026197,protein_coding
1239,Abcb6,ENSMUSG00000026198,protein_coding
1242,Ankzf1,ENSMUSG00000026199,protein_coding
1243,Glb1l,ENSMUSG00000026200,protein_coding
1245,Stk16,ENSMUSG00000026201,protein_coding
1246,Tuba4a,ENSMUSG00000026202,protein_coding
1249,Dnajb2,ENSMUSG00000026203,protein_coding
1250,Ptprn,ENSMUSG00000026204,protein_coding
1235,Slc23a3,ENSMUSG00000026205,protein_coding
1257,Speg,ENSMUSG00000026207,protein_coding
1255,Des,ENSMUSG00000026208,protein_coding
1254,Dnpep,ENSMUSG00000026209,protein_coding
1263,Obsl1,ENSMUSG00000026211,protein_coding
1267,Stk11ip,ENSMUSG00000026213,protein_coding
1399,Trip12,ENSMUSG00000026219,protein_coding
1403,Slc16a14,ENSMUSG00000026220,protein_coding
1433,Sp100,ENSMUSG00000026222,protein_coding
1441,Itm2c,ENSMUSG00000026223,protein_coding
1442,4933407L21Rik,ENSMUSG00000026224,protein_coding
1447,Spata3,ENSMUSG00000026226,protein_coding
1448,2810459M11Rik,ENSMUSG00000026227,protein_coding
1451,Htr2b,ENSMUSG00000026228,protein_coding
1449,Psmd1,ENSMUSG00000026229,protein_coding
1460,Ncl,ENSMUSG00000026234,protein_coding
1281,Epha4,ENSMUSG00000026235,protein_coding
1467,Nmur1,ENSMUSG00000026237,protein_coding
1470,Ptma,ENSMUSG00000026238,protein_coding
1471,Pde6d,ENSMUSG00000026239,protein_coding
1473,Cops7b,ENSMUSG00000026240,protein_coding
1476,Nppc,ENSMUSG00000026241,protein_coding
1292,Farsb,ENSMUSG00000026245,protein_coding
1492,Alppl2,ENSMUSG00000026246,protein_coding
1497,Ecel1,ENSMUSG00000026247,protein_coding
1313,Mrpl44,ENSMUSG00000026248,protein_coding
1314,Serpine2,ENSMUSG00000026249,protein_coding
1499,Chrnd,ENSMUSG00000026251,protein_coding
1500,Chrng,ENSMUSG00000026253,protein_coding
1501,Eif4e2,ENSMUSG00000026254,protein_coding
1503,Efhd1,ENSMUSG00000026255,protein_coding
1509,Snorc,ENSMUSG00000026258,protein_coding
1510,Ngef,ENSMUSG00000026259,protein_coding
1629,Ndufa10,ENSMUSG00000026260,protein_coding
1654,Rnpepl1,ENSMUSG00000026269,protein_coding
1656,Capn10,ENSMUSG00000026270,protein_coding
1657,Gpr35,ENSMUSG00000026271,protein_coding
1662,Agxt,ENSMUSG00000026272,protein_coding
1667,Mterf4,ENSMUSG00000026273,protein_coding
1670,Pask,ENSMUSG00000026274,protein_coding
1671,Ppp1r7,ENSMUSG00000026275,protein_coding
1678,Sept2,ENSMUSG00000026276,protein_coding
1682,Stk25,ENSMUSG00000026277,protein_coding
1684,Bok,ENSMUSG00000026278,protein_coding
1685,Thap4,ENSMUSG00000026279,protein_coding
1687,Atg4b,ENSMUSG00000026280,protein_coding
1688,Dtymk,ENSMUSG00000026281,protein_coding
1689,Ing5,ENSMUSG00000026283,protein_coding
1698,Pdcd1,ENSMUSG00000026285,protein_coding
1514,Inpp5d,ENSMUSG00000026288,protein_coding
1515,Atg16l1,ENSMUSG00000026289,protein_coding
1550,Spp2,ENSMUSG00000026295,protein_coding
1579,Iqca,ENSMUSG00000026301,protein_coding
1593,Mlph,ENSMUSG00000026303,protein_coding
1595,Rab17,ENSMUSG00000026304,protein_coding
1597,Lrrfip1,ENSMUSG00000026305,protein_coding
1604,Scly,ENSMUSG00000026307,protein_coding
1607,Klhl30,ENSMUSG00000026308,protein_coding
1609,Ilkap,ENSMUSG00000026309,protein_coding
1617,Asb1,ENSMUSG00000026311,protein_coding
1859,Cdh7,ENSMUSG00000026312,protein_coding
1623,Hdac4,ENSMUSG00000026313,protein_coding
1843,Serpinb8,ENSMUSG00000026315,protein_coding
29650,Cln8,ENSMUSG00000026317,protein_coding
1802,Relch,ENSMUSG00000026319,protein_coding
1805,Tnfrsf11a,ENSMUSG00000026321,protein_coding
53600,Htr4,ENSMUSG00000026322,protein_coding
1837,Serpinb11,ENSMUSG00000026327,protein_coding
1728,Slco6c1,ENSMUSG00000026331,protein_coding
1734,Gin1,ENSMUSG00000026333,protein_coding
1735,Pam,ENSMUSG00000026335,protein_coding
1745,Slco6d1,ENSMUSG00000026336,protein_coding
1974,Ccdc93,ENSMUSG00000026339,protein_coding
2012,Actr3,ENSMUSG00000026341,protein_coding
2014,Slc35f5,ENSMUSG00000026342,protein_coding
2016,Gpr39,ENSMUSG00000026343,protein_coding
2017,Lypd1,ENSMUSG00000026344,protein_coding
2032,Tmem163,ENSMUSG00000026347,protein_coding
2033,Acmsd,ENSMUSG00000026348,protein_coding
2035,Ccnt2,ENSMUSG00000026349,protein_coding
2050,Ubxn4,ENSMUSG00000026353,protein_coding
2051,Lct,ENSMUSG00000026354,protein_coding
2052,Mcm6,ENSMUSG00000026355,protein_coding
2053,Dars,ENSMUSG00000026356,protein_coding
2394,Rgs18,ENSMUSG00000026357,protein_coding
2390,Rgs1,ENSMUSG00000026358,protein_coding
2387,Rgs2,ENSMUSG00000026360,protein_coding
2379,Cdc73,ENSMUSG00000026361,protein_coding
2363,Cfh,ENSMUSG00000026365,protein_coding
2350,F13b,ENSMUSG00000026368,protein_coding
1912,Tsn,ENSMUSG00000026374,protein_coding
1913,Nifk,ENSMUSG00000026377,protein_coding
1920,Tfcp2l1,ENSMUSG00000026380,protein_coding
1939,Epb41l5,ENSMUSG00000026383,protein_coding
1941,Ptpn4,ENSMUSG00000026384,protein_coding
1954,Dbi,ENSMUSG00000026385,protein_coding
1952,Sctr,ENSMUSG00000026387,protein_coding
1955,3110009E18Rik,ENSMUSG00000026388,protein_coding
1956,Steap3,ENSMUSG00000026389,protein_coding
1959,Marco,ENSMUSG00000026390,protein_coding
2323,Nek7,ENSMUSG00000026393,protein_coding
2321,Atp6v1g3,ENSMUSG00000026394,protein_coding
2316,Ptprc,ENSMUSG00000026395,protein_coding
2292,Nr5a2,ENSMUSG00000026398,protein_coding
2077,Cd55,ENSMUSG00000026399,protein_coding
2074,Cd55b,ENSMUSG00000026401,protein_coding
2276,Ddx59,ENSMUSG00000026404,protein_coding
2083,C4bp,ENSMUSG00000026405,protein_coding
2262,Cacna1s,ENSMUSG00000026407,protein_coding
2086,Pfkfb2,ENSMUSG00000026409,protein_coding
2260,Tmem9,ENSMUSG00000026411,protein_coding
2257,Pkp1,ENSMUSG00000026413,protein_coding
2255,Tnnt2,ENSMUSG00000026414,protein_coding
2092,Fcamr,ENSMUSG00000026415,protein_coding
2097,Il20,ENSMUSG00000026416,protein_coding
2094,Pigr,ENSMUSG00000026417,protein_coding
2253,Tnni1,ENSMUSG00000026418,protein_coding
2096,Il24,ENSMUSG00000026420,protein_coding
2251,Csrp1,ENSMUSG00000026421,protein_coding
2235,Gpr37l1,ENSMUSG00000026424,protein_coding
2111,Srgap2,ENSMUSG00000026425,protein_coding
2232,Arl8a,ENSMUSG00000026426,protein_coding
2105,Eif2d,ENSMUSG00000026427,protein_coding
2227,Ube2t,ENSMUSG00000026429,protein_coding
2106,Rassf5,ENSMUSG00000026430,protein_coding
2118,Avpr1b,ENSMUSG00000026432,protein_coding
2125,Rab29,ENSMUSG00000026433,protein_coding
2127,Nucks1,ENSMUSG00000026434,protein_coding
2131,Slc45a3,ENSMUSG00000026435,protein_coding
2132,Elk4,ENSMUSG00000026436,protein_coding
2137,Cdk18,ENSMUSG00000026437,protein_coding
2153,Rbbp5,ENSMUSG00000026439,protein_coding
2156,Nfasc,ENSMUSG00000026442,protein_coding
2159,Lrrn2,ENSMUSG00000026443,protein_coding
2164,Pik3c2b,ENSMUSG00000026447,protein_coding
2200,Chit1,ENSMUSG00000026450,protein_coding
2221,Syt2,ENSMUSG00000026452,protein_coding
2213,Klhl12,ENSMUSG00000026455,protein_coding
2209,Cyb5r1,ENSMUSG00000026456,protein_coding
2210,Adipor1,ENSMUSG00000026457,protein_coding
2206,Ppfia4,ENSMUSG00000026458,protein_coding
2205,Myog,ENSMUSG00000026459,protein_coding
2186,Atp2b4,ENSMUSG00000026463,protein_coding
2560,Tor1aip1,ENSMUSG00000026466,protein_coding
2549,Lhx4,ENSMUSG00000026468,protein_coding
2545,Xpr1,ENSMUSG00000026469,protein_coding
2541,Stx6,ENSMUSG00000026470,protein_coding
2540,Mr1,ENSMUSG00000026471,protein_coding
2524,Glul,ENSMUSG00000026473,protein_coding
2514,Rgs16,ENSMUSG00000026475,protein_coding
2500,Lamc1,ENSMUSG00000026478,protein_coding
2499,Lamc2,ENSMUSG00000026479,protein_coding
2492,Ncf2,ENSMUSG00000026480,protein_coding
2486,Rgl1,ENSMUSG00000026482,protein_coding
2475,Fam129a,ENSMUSG00000026483,protein_coding
2470,Rnf2,ENSMUSG00000026484,protein_coding
3134,Coq8a,ENSMUSG00000026489,protein_coding
3131,Cdc42bpa,ENSMUSG00000026490,protein_coding
3128,Ahctf1,ENSMUSG00000026491,protein_coding
3123,Tfb2m,ENSMUSG00000026492,protein_coding
3117,Kif26b,ENSMUSG00000026494,protein_coding
3116,Efcab2,ENSMUSG00000026495,protein_coding
3146,Parp1,ENSMUSG00000026496,protein_coding
3149,Mixl1,ENSMUSG00000026497,protein_coding
3151,Acbd3,ENSMUSG00000026499,protein_coding
3111,Cox20,ENSMUSG00000026500,protein_coding
3106,Desi2,ENSMUSG00000026502,protein_coding
3075,Sdccag8,ENSMUSG00000026504,protein_coding
3207,Capn2,ENSMUSG00000026509,protein_coding
3206,Trp53bp2,ENSMUSG00000026510,protein_coding
3198,Srp9,ENSMUSG00000026511,protein_coding
3181,Cnih3,ENSMUSG00000026514,protein_coding
3174,Nvl,ENSMUSG00000026516,protein_coding
3164,Tmem63a,ENSMUSG00000026519,protein_coding
3162,Pycr2,ENSMUSG00000026520,protein_coding
3053,Wdr64,ENSMUSG00000026523,protein_coding
3051,Opn3,ENSMUSG00000026525,protein_coding
3049,Fh1,ENSMUSG00000026526,protein_coding
3046,Rgs7,ENSMUSG00000026527,protein_coding
3038,Mptx1,ENSMUSG00000026531,protein_coding
3036,Spta1,ENSMUSG00000026532,protein_coding
3019,Ifi202b,ENSMUSG00000026535,protein_coding
3017,Ifi211,ENSMUSG00000026536,protein_coding
2985,Apcs,ENSMUSG00000026542,protein_coding
2978,Dusp23,ENSMUSG00000026544,protein_coding
2973,Cfap45,ENSMUSG00000026546,protein_coding
2971,Tagln2,ENSMUSG00000026547,protein_coding
2969,Slamf9,ENSMUSG00000026548,protein_coding
2950,Copa,ENSMUSG00000026553,protein_coding
2955,Dcaf8,ENSMUSG00000026554,protein_coding
2947,Vangl2,ENSMUSG00000026556,protein_coding
2827,Uck2,ENSMUSG00000026558,protein_coding
2818,Fmo9,ENSMUSG00000026560,protein_coding
2811,Tada1,ENSMUSG00000026563,protein_coding
2805,Dusp27,ENSMUSG00000026564,protein_coding
2800,Pou2f1,ENSMUSG00000026565,protein_coding
2784,Mpzl1,ENSMUSG00000026566,protein_coding
2778,Adcy10,ENSMUSG00000026567,protein_coding
2776,Mpc2,ENSMUSG00000026568,protein_coding
2772,Dcaf6,ENSMUSG00000026571,protein_coding
2766,Tbx19,ENSMUSG00000026572,protein_coding
2762,Xcl1,ENSMUSG00000026573,protein_coding
2758,Dpt,ENSMUSG00000026574,protein_coding
2747,Nme7,ENSMUSG00000026575,protein_coding
2749,Atp1b1,ENSMUSG00000026576,protein_coding
2746,Blzf1,ENSMUSG00000026577,protein_coding
2745,Ccdc181,ENSMUSG00000026578,protein_coding
2742,F5,ENSMUSG00000026579,protein_coding
2739,Selp,ENSMUSG00000026580,protein_coding
2738,Sell,ENSMUSG00000026581,protein_coding
2737,Sele,ENSMUSG00000026582,protein_coding
2733,Scyl3,ENSMUSG00000026584,protein_coding
2732,Kifap3,ENSMUSG00000026585,protein_coding
2722,Prrx1,ENSMUSG00000026586,protein_coding
2605,Astn1,ENSMUSG00000026587,protein_coding
2598,Sec16b,ENSMUSG00000026589,protein_coding
2588,Tex35,ENSMUSG00000026592,protein_coding
2580,Ralgps2,ENSMUSG00000026594,protein_coding
2574,Abl2,ENSMUSG00000026596,protein_coding
2571,Soat1,ENSMUSG00000026600,protein_coding
2569,Axdnd1,ENSMUSG00000026601,protein_coding
2568,Nphs2,ENSMUSG00000026602,protein_coding
3328,Smyd2,ENSMUSG00000026603,protein_coding
3324,Ptpn14,ENSMUSG00000026604,protein_coding
3322,Cenpf,ENSMUSG00000026605,protein_coding
3313,Kctd3,ENSMUSG00000026608,protein_coding
3310,Ush2a,ENSMUSG00000026609,protein_coding
3304,Esrrg,ENSMUSG00000026610,protein_coding
3294,Spata17,ENSMUSG00000026611,protein_coding
3272,Slc30a10,ENSMUSG00000026614,protein_coding
3269,Eprs,ENSMUSG00000026615,protein_coding
3441,Cr2,ENSMUSG00000026616,protein_coding
3267,Bpnt1,ENSMUSG00000026617,protein_coding
3262,Iars2,ENSMUSG00000026618,protein_coding
3253,Mark1,ENSMUSG00000026620,protein_coding
3248,Marc1,ENSMUSG00000026621,protein_coding
3374,Nek2,ENSMUSG00000026622,protein_coding
3369,Lpgat1,ENSMUSG00000026623,protein_coding
3360,Ppp2r5a,ENSMUSG00000026626,protein_coding
3359,Tmem206,ENSMUSG00000026627,protein_coding
3353,Atf3,ENSMUSG00000026628,protein_coding
3350,Batf3,ENSMUSG00000026630,protein_coding
3347,Tatdn3,ENSMUSG00000026632,protein_coding
3339,Angel2,ENSMUSG00000026634,protein_coding
3380,Traf5,ENSMUSG00000026637,protein_coding
3401,Irf6,ENSMUSG00000026638,protein_coding
3406,Lamb3,ENSMUSG00000026639,protein_coding
3420,Plxna2,ENSMUSG00000026640,protein_coding
2918,Usf1,ENSMUSG00000026641,protein_coding
3450,Nmt2,ENSMUSG00000026643,protein_coding
3453,Acbd7,ENSMUSG00000026644,protein_coding
